user_id,age,gender,is_married,has_children_clean,home_country,home_city,home_airport,sign_up_date,signed_up_days,last_booking_date,sessions_cnt,sessions_browsing_cnt,sessions_canceling_cnt,sessions_booking_cnt,page_clicks_total,page_clicks_clicks_browsing,page_clicks_canceling,page_clicks_booking,sessions_with_discount_offer_cnt,session_duration_sec,sum_days_between_booking_and_departure,trips_booked_all,trips_booked_canceled,trips_booked_not_canceled,flights_booked_not_canceled,return_flights_booked_not_canceled,hotels_booked_not_canceled,trips_booked_with_discount_not_canceled,trips_booked_without_discount_not_canceled,cnt_last_minute_bookings_not_canceled,cnt_weekend_trips_not_canceled,cnt_is_during_week_trip,sum_travel_duration_days_not_canceled,days_between_booking_and_departure_not_canceled,sum_nights_not_canceled,sum_rooms_not_canceled,sum_total_hotel_price_before_discount_before_canceled,sum_total_hotel_price_after_discount_before_canceled,sum_total_hotel_price_after_discount_after_canceled,cnt_hotel_booking_cheap,cnt_hotel_booking_premium,sum_seats_not_canceled,sum_checked_bags_not_canceled,sum_flight_distance_km_not_canceled,sum_total_flight_price_before_discount_before_canceled,sum_total_flight_price_after_discount_before_canceled,sum_total_flight_price_after_discount_after_canceled,cnt_flight_booking_cheap,cnt_flight_booking_premium,sum_total_trip_price_before_discount_before_cancel,sum_total_trip_price_after_discount_before_cancel,sum_total_trip_price_after_discount_after_cancel,is_age_below20,is_age_between_20_and_60,is_age_above60,cancellation_rate,avg_sum_seats_not_canceled,avg_sum_nights_not_canceled,avg_sum_rooms_not_canceled,avg_flight_distance,avg_sum_days_between_booking_and_departure,ratio_trips_booked_with_discount_to_total,avg_total_hotel_price_after_discount_after_canceled,avg_sum_total_flight_price_per_seat_after_discount_after_cancel,avg_sum_checked_bags_not_canceled,ratio_hotel_to_flight_trips,ratio_during_week_trip_to_all,ratio_weekend_trip_to_all,ratio_cheap_hotels_flights_booked_to_all,ratio_premium_hotels_flights_booked_to_all
532866,52.0,F,1,1,usa,san antonio,SKF,2023-01-15,194.0,2023-06-12 17:16:00,8,4,0,4,249,125,0,124,3,1859.0,30.0,4,0,4,4,4,4,2,2,4.0,0,2,14.0,30.0,9.0,5.0,2159.0,2074.6,2074.6,1,2,5.0,6.0,8957.578148817003,2101.19,2101.19,2101.19,0,0,4260.19,4175.79,4175.79,0,1,0,0.0,1.25,2.25,1.25,2239.39,7.5,0.5,92.8,420.24,1.0,1.0,0.5,0.0,0.13,0.25
532901,26.0,F,0,0,usa,oklahoma city,OKC,2023-01-15,194.0,2023-06-27 20:29:00,8,7,0,1,66,47,0,19,1,493.0,10.0,1,0,1,1,1,1,0,1,1.0,1,0,2.0,10.0,1.0,1.0,123.0,123.0,123.0,0,0,1.0,1.0,682.8437570242586,119.44,119.44,119.44,1,0,242.44,242.44,242.44,0,1,0,0.0,1.0,1.0,1.0,682.84,10.0,0.0,242.44,119.44,1.0,1.0,0.0,1.0,0.5,0.0
532905,24.0,F,0,0,usa,washington,IAD,2023-01-15,194.0,2023-06-11 17:43:00,8,8,0,0,99,99,0,0,2,736.0,,0,0,0,0,0,0,0,0,,0,0,,,,,,,,0,0,,,,,,,0,0,,,,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532912,45.0,F,1,0,usa,new york,JFK,2023-01-15,194.0,2023-06-24 21:20:00,8,4,0,4,89,16,0,73,4,657.0,34.0,4,0,4,4,4,3,3,1,4.0,0,0,31.0,34.0,15.0,5.0,2344.0,2344.0,2344.0,1,0,6.0,4.0,10535.691609222304,2876.24,2734.4625,2734.4625,1,2,5220.24,5078.4625,5078.4625,0,1,0,0.0,1.5,5.0,1.67,2633.92,8.5,0.75,67.71,455.74,1.0,0.75,0.0,0.0,0.29,0.29
532941,31.0,F,0,0,canada,toronto,YZD,2023-01-15,194.0,2023-03-24 21:37:00,8,3,1,4,317,29,200,88,2,8078.0,235.0,4,1,3,2,2,3,0,3,2.0,0,0,11.0,11.0,14.0,3.0,2248.0,2248.0,2248.0,1,0,2.0,1.0,4089.322006808462,2054.64,2054.64,742.45,1,1,4302.64,4302.64,2990.45,0,1,0,0.25,1.0,4.67,1.0,2044.66,78.33,0.0,71.2,371.23,0.0,1.5,0.0,0.0,0.4,0.2
532989,52.0,F,1,1,usa,seattle,BFI,2023-01-15,194.0,2023-07-07 20:06:00,9,4,0,5,171,61,0,110,2,1270.0,31.0,5,0,5,4,4,5,0,5,4.0,0,2,14.0,31.0,15.0,5.0,2844.0,2844.0,2844.0,1,3,4.0,2.0,12677.364326163579,2274.8,2274.8,2274.8,0,1,5118.8,5118.8,5118.8,0,1,0,0.0,1.0,3.0,1.0,3169.34,6.2,0.0,68.25,568.7,0.0,1.25,0.4,0.0,0.11,0.44
533048,49.0,M,1,1,usa,chicago,ORD,2023-01-15,194.0,2023-04-18 15:44:00,8,7,0,1,83,62,0,21,4,625.0,,1,0,1,0,0,1,1,0,,0,0,,,2.0,2.0,512.0,435.2,435.2,0,0,,,,,,,0,0,,,,0,1,0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533093,22.0,F,0,0,usa,new york,JFK,2023-01-15,194.0,2023-07-05 15:55:00,9,7,0,2,120,77,0,43,2,888.0,2.0,2,0,2,1,1,2,0,2,1.0,0,0,3.0,2.0,6.0,2.0,742.0,742.0,742.0,0,0,1.0,1.0,3277.111769968965,648.69,648.69,648.69,0,1,1390.69,1390.69,1390.69,0,1,0,0.0,1.0,3.0,1.0,3277.11,1.0,0.0,115.89,648.69,1.0,2.0,0.0,0.0,0.0,0.33
533117,51.0,F,0,0,usa,charlotte,CLT,2023-01-15,194.0,2023-07-17 20:51:00,8,6,0,2,85,56,0,29,1,635.0,19.0,2,0,2,2,2,1,0,2,2.0,1,0,4.0,19.0,2.0,1.0,252.0,252.0,252.0,0,0,2.0,0.0,1741.0626778040687,334.37,334.37,334.37,0,0,586.37,586.37,586.37,0,1,0,0.0,1.0,2.0,1.0,870.53,9.5,0.0,293.19,167.19,0.0,0.5,0.0,0.5,0.0,0.0
533123,42.0,M,0,1,canada,edmonton,YED,2023-01-16,193.0,2023-06-27 18:23:00,9,7,0,2,129,80,0,49,1,963.0,18.0,2,0,2,2,2,1,0,2,2.0,0,0,6.0,18.0,3.0,1.0,531.0,531.0,531.0,0,0,2.0,1.0,3150.6056422582037,534.77,534.77,534.77,0,0,1065.77,1065.77,1065.77,0,1,0,0.0,1.0,3.0,1.0,1575.3,9.0,0.0,355.26,267.39,0.0,0.5,0.0,0.0,0.0,0.0
533129,40.0,F,0,0,usa,new york,LGA,2023-01-16,193.0,2023-07-12 09:03:00,8,3,0,5,137,29,0,108,3,1012.0,19.0,5,0,5,4,4,4,2,3,4.0,0,2,14.0,19.0,11.0,4.0,2325.0,2260.95,2260.95,1,1,4.0,1.0,6166.694915831331,1035.75,1002.633,1002.633,1,0,3360.75,3263.583,3263.583,0,1,0,0.0,1.0,2.75,1.0,1541.67,3.8,0.4,74.17,250.66,0.0,1.0,0.4,0.0,0.25,0.13
533155,48.0,F,1,0,usa,los angeles,LAX,2023-01-16,193.0,2023-06-21 21:27:00,8,5,0,3,120,54,0,66,3,892.0,16.0,3,0,3,3,3,3,2,1,3.0,0,1,9.0,16.0,5.0,4.0,2942.0,2799.6,2799.6,0,2,4.0,3.0,10783.924562878561,2482.08,2327.673,2327.673,0,2,5424.08,5127.273,5127.273,0,1,0,0.0,1.33,1.67,1.33,3594.64,5.33,0.67,256.36,581.92,1.0,1.0,0.33,0.0,0.0,0.67
533187,70.0,F,1,0,usa,denver,DEN,2023-01-16,193.0,2023-04-25 15:28:00,8,7,0,1,89,76,0,13,4,665.0,,1,0,1,0,0,1,1,0,,0,0,,,8.0,1.0,776.0,737.2,737.2,0,0,,,,,,,0,0,,,,0,0,1,0.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533199,28.0,F,0,0,usa,new york,LGA,2023-01-16,193.0,2023-06-20 13:16:00,10,7,0,3,215,119,0,96,2,1606.0,24.0,3,0,3,3,3,3,1,2,3.0,0,3,7.0,24.0,4.0,3.0,972.0,972.0,972.0,0,1,3.0,1.0,5317.929293380917,941.44,933.65,933.65,0,0,1913.44,1905.65,1905.65,0,1,0,0.0,1.0,1.33,1.0,1772.64,8.0,0.33,158.8,311.22,0.0,1.0,1.0,0.0,0.0,0.17
533204,23.0,F,0,0,usa,phoenix,LUF,2023-01-16,193.0,2023-05-04 16:21:00,8,8,0,0,72,72,0,0,2,540.0,,0,0,0,0,0,0,0,0,,0,0,,,,,,,,0,0,,,,,,,0,0,,,,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533211,54.0,M,0,1,usa,austin,AUS,2023-01-16,193.0,2023-05-12 15:19:00,8,4,0,4,169,85,0,84,1,1264.0,27.0,4,0,4,4,4,3,1,3,4.0,0,1,20.0,27.0,15.0,3.0,3278.0,3278.0,3278.0,0,1,4.0,2.0,8121.625652751707,1538.31,1538.31,1538.31,0,0,4816.31,4816.31,4816.31,0,1,0,0.0,1.0,5.0,1.0,2030.41,6.75,0.25,107.03,384.58,0.0,0.75,0.25,0.0,0.0,0.14
533222,55.0,F,1,1,usa,seattle,SEA,2023-01-16,193.0,2023-06-15 23:35:00,8,5,0,3,144,59,0,85,4,1066.0,16.0,3,0,3,2,2,3,1,2,2.0,0,0,12.0,16.0,16.0,3.0,4956.0,4884.6,4884.6,0,1,2.0,4.0,5281.739835593402,942.66,942.66,942.66,0,1,5898.66,5827.26,5827.26,0,1,0,0.0,1.0,5.33,1.0,2640.87,5.33,0.33,121.4,471.33,2.0,1.5,0.0,0.0,0.0,0.4
533248,45.0,F,1,1,usa,los angeles,LAX,2023-01-16,193.0,2023-07-06 17:37:00,8,5,0,3,114,30,0,84,1,854.0,27.0,3,0,3,3,3,3,1,2,3.0,0,1,10.0,27.0,9.0,4.0,1732.0,1732.0,1732.0,0,0,4.0,3.0,11425.152209375581,2787.83,2661.606,2661.606,0,3,4519.83,4393.606,4393.606,0,1,0,0.0,1.33,3.0,1.33,3808.38,9.0,0.33,122.04,665.4,1.0,1.0,0.33,0.0,0.0,0.5
533251,47.0,F,1,1,usa,detroit,DET,2023-01-16,193.0,2023-07-01 19:31:00,8,6,0,2,92,60,0,32,1,685.0,10.0,2,0,2,2,2,2,0,2,2.0,0,0,6.0,10.0,4.0,2.0,1624.0,1624.0,1624.0,0,1,2.0,1.0,3741.7437171007523,645.03,645.03,645.03,1,1,2269.03,2269.03,2269.03,0,1,0,0.0,1.0,2.0,1.0,1870.87,5.0,0.0,283.63,322.52,0.0,1.0,0.0,0.0,0.25,0.5
533283,53.0,F,0,0,usa,orlando,ORL,2023-01-16,193.0,2023-06-06 12:18:00,10,6,0,4,163,71,0,92,3,1217.0,31.0,4,0,4,4,4,3,0,4,4.0,0,3,10.0,31.0,5.0,6.0,818.0,818.0,818.0,1,0,7.0,2.0,8083.185925494553,1958.82,1958.82,1958.82,0,1,2776.82,2776.82,2776.82,0,1,0,0.0,1.75,1.67,2.0,2020.8,7.75,0.0,92.56,279.83,0.0,0.75,0.75,0.0,0.14,0.14
533291,42.0,F,1,0,usa,tucson,TUS,2023-01-16,193.0,2023-05-20 21:07:00,8,2,0,6,130,24,0,106,1,973.0,35.0,6,0,6,6,6,6,0,6,6.0,0,1,27.0,35.0,21.0,8.0,3123.0,3123.0,3123.0,2,1,8.0,6.0,15731.99930152038,3702.95,3702.95,3702.95,1,3,6825.95,6825.95,6825.95,0,1,0,0.0,1.33,3.5,1.33,2622.0,5.83,0.0,40.63,462.87,1.0,1.0,0.17,0.0,0.25,0.33
533302,42.0,F,0,0,usa,corpus christi,CRP,2023-01-16,193.0,2023-07-19 12:33:00,8,5,0,3,88,38,0,50,2,647.0,13.0,3,0,3,2,2,3,2,1,2.0,0,0,5.0,13.0,9.0,3.0,1184.0,1145.15,1145.15,0,1,2.0,0.0,4518.51614736604,790.14,716.782,716.782,0,0,1974.14,1861.932,1861.932,0,1,0,0.0,1.0,3.0,1.0,2259.26,4.33,0.67,68.96,358.39,0.0,1.5,0.0,0.0,0.0,0.2
533327,60.0,F,1,1,usa,winston-salem,INT,2023-01-16,193.0,2023-06-23 17:05:00,8,4,0,4,121,55,0,66,4,892.0,5.0,4,0,4,1,1,4,2,2,1.0,0,0,4.0,5.0,26.0,4.0,9127.0,9127.0,9127.0,1,1,1.0,1.0,3394.359424588868,621.36,559.224,559.224,0,1,9748.36,9686.224,9686.224,0,1,0,0.0,1.0,6.5,1.0,3394.36,1.25,0.5,93.14,559.22,1.0,4.0,0.0,0.0,0.2,0.4
533357,42.0,M,0,0,usa,san francisco,SFO,2023-01-16,193.0,2023-07-03 18:04:00,8,3,0,5,150,25,0,125,1,1116.0,39.0,5,0,5,4,4,4,1,4,3.0,0,1,22.0,39.0,9.0,4.0,928.0,898.6,898.6,2,0,4.0,2.0,12349.109122454774,2164.0,2164.0,2164.0,1,3,3092.0,3062.6,3062.6,0,1,0,0.0,1.0,2.25,1.0,3087.28,7.8,0.2,85.07,541.0,0.0,1.0,0.2,0.0,0.38,0.38
533378,41.0,F,1,1,usa,long beach,LGB,2023-01-16,193.0,2023-07-06 17:12:00,8,5,0,3,123,71,0,52,2,902.0,22.0,3,0,3,3,3,2,1,2,3.0,0,0,18.0,22.0,11.0,2.0,1256.0,1256.0,1256.0,1,1,3.0,3.0,7257.277157640958,1203.54,1172.2335,1172.2335,0,1,2459.54,2428.2335,2428.2335,0,1,0,0.0,1.0,5.5,1.0,2419.09,7.33,0.33,110.37,390.74,1.0,0.67,0.0,0.0,0.2,0.4
533388,53.0,F,1,1,usa,wichita,ICT,2023-01-16,193.0,2023-07-15 20:23:00,8,7,0,1,117,91,0,26,3,866.0,280.0,1,0,1,1,1,1,0,1,,0,0,13.0,280.0,11.0,2.0,2442.0,2442.0,2442.0,0,0,4.0,3.0,1583.5571250392038,1166.44,1166.44,1166.44,0,0,3608.44,3608.44,3608.44,0,1,0,0.0,4.0,11.0,2.0,1583.56,280.0,0.0,164.02,291.61,3.0,1.0,0.0,0.0,0.0,0.0
533393,60.0,F,1,1,usa,columbus,LCK,2023-01-16,193.0,2023-06-06 12:05:00,9,8,0,1,116,105,0,11,1,864.0,,1,0,1,0,0,1,0,1,,0,0,,,4.0,1.0,624.0,624.0,624.0,0,0,,,,,,,0,0,,,,0,1,0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533396,51.0,F,1,0,usa,austin,AUS,2023-01-16,193.0,2023-07-12 19:15:00,8,3,0,5,165,26,0,139,2,1233.0,30.0,5,0,5,5,5,5,2,3,5.0,0,0,20.0,30.0,15.0,5.0,4049.0,3972.2,3972.2,1,2,5.0,3.0,8914.233304253,1614.62,1564.734,1564.734,0,0,5663.62,5536.934,5536.934,0,1,0,0.0,1.0,3.0,1.0,1782.85,6.0,0.4,73.83,312.95,0.0,1.0,0.0,0.0,0.1,0.2
533402,30.0,F,0,0,usa,chicago,UGN,2023-01-16,193.0,2023-06-25 22:54:00,9,6,0,3,82,40,0,42,4,616.0,21.0,3,0,3,2,2,2,1,2,2.0,0,0,16.0,21.0,16.0,2.0,3252.0,3111.0,3111.0,0,0,2.0,2.0,2623.783140568092,455.51,455.51,455.51,0,0,3707.51,3566.51,3566.51,0,1,0,0.0,1.0,8.0,1.0,1311.89,7.0,0.33,111.45,227.76,1.0,1.0,0.0,0.0,0.0,0.0
533404,40.0,F,1,0,canada,ottawa,YOW,2023-01-16,193.0,2023-06-30 05:55:00,8,3,1,4,252,26,39,187,3,3935.668008,21.0,4,1,3,3,3,2,1,2,3.0,0,1,11.0,21.0,4.0,2.0,3438.0,3438.0,1278.0,0,1,3.0,1.0,9789.366368822984,1696.14,1696.14,1696.14,0,2,5134.14,5134.14,2974.14,0,1,0,0.25,1.0,2.0,1.0,3263.12,7.0,0.33,371.77,565.38,0.0,0.67,0.33,0.0,0.0,0.6
533411,36.0,F,0,0,usa,new york,JFK,2023-01-16,193.0,2023-06-21 18:23:00,8,4,0,4,197,43,0,154,3,1465.0,31.0,4,0,4,4,4,3,0,4,4.0,0,1,15.0,31.0,7.0,3.0,2172.0,2172.0,2172.0,1,2,4.0,2.0,8178.553876937178,1397.07,1397.07,1397.07,0,0,3569.07,3569.07,3569.07,0,1,0,0.0,1.0,2.33,1.0,2044.64,7.75,0.0,169.96,349.27,0.0,0.75,0.25,0.0,0.14,0.29
533449,19.0,F,0,0,usa,new york,JFK,2023-01-16,193.0,2023-06-29 21:46:00,9,8,0,1,124,82,0,42,4,925.0,6.0,1,0,1,1,1,1,0,1,1.0,0,1,3.0,6.0,1.0,1.0,151.0,151.0,151.0,0,0,1.0,1.0,3974.209842999768,814.84,814.84,814.84,0,1,965.84,965.84,965.84,1,0,0,0.0,1.0,1.0,1.0,3974.21,6.0,0.0,965.84,814.84,1.0,1.0,1.0,0.0,0.0,0.5
533464,58.0,F,1,1,usa,washington,DCA,2023-01-16,193.0,2023-07-09 21:37:00,8,6,0,2,171,129,0,42,2,1281.0,12.0,2,0,2,2,2,1,0,2,2.0,0,0,7.0,12.0,1.0,1.0,120.0,120.0,120.0,0,0,2.0,2.0,5100.474959983523,907.21,907.21,907.21,0,1,1027.21,1027.21,1027.21,0,1,0,0.0,1.0,1.0,1.0,2550.24,6.0,0.0,1027.21,453.61,1.0,0.5,0.0,0.0,0.0,0.33
533490,41.0,F,0,0,usa,baltimore,BWI,2023-01-16,193.0,2023-07-08 08:40:00,8,4,0,4,97,27,0,70,2,730.0,33.0,4,0,4,4,4,3,2,2,4.0,0,1,20.0,33.0,12.0,3.0,1812.0,1701.0,1701.0,0,0,4.0,1.0,5920.24013989742,1015.72,955.252,955.252,2,0,2827.72,2656.252,2656.252,0,1,0,0.0,1.0,4.0,1.0,1480.06,8.25,0.5,73.78,238.81,0.0,0.75,0.25,0.0,0.29,0.0
533492,46.0,F,1,1,usa,chicago,MDW,2023-01-16,193.0,2023-07-08 13:19:00,8,5,0,3,124,68,0,56,5,920.0,318.0,3,0,3,3,3,2,2,1,2.0,0,1,17.0,318.0,4.0,2.0,776.0,732.0,732.0,0,1,7.0,5.0,18388.338470202856,13519.9,10955.364,10955.364,0,1,14295.9,11687.364,11687.364,0,1,0,0.0,2.33,2.0,1.0,6129.45,106.0,0.67,1460.92,1565.05,1.0,0.67,0.33,0.0,0.0,0.4
533497,37.0,F,0,0,usa,madison,MSN,2023-01-16,193.0,2023-07-10 22:40:00,8,3,0,5,145,29,0,116,2,1079.0,39.0,5,0,5,5,5,3,2,3,5.0,0,3,12.0,39.0,6.0,3.0,1262.0,1252.4,1252.4,1,0,5.0,3.0,11006.203179793461,1906.42,1856.085,1856.085,0,0,3168.42,3108.485,3108.485,0,1,0,0.0,1.0,2.0,1.0,2201.24,7.8,0.4,172.69,371.22,0.0,0.6,0.6,0.0,0.13,0.0
533518,52.0,F,1,0,usa,los angeles,LAX,2023-01-16,193.0,2023-04-04 16:41:00,8,5,0,3,104,31,0,73,2,773.0,18.0,3,0,3,3,3,3,1,2,3.0,0,1,14.0,18.0,11.0,5.0,3298.0,3140.5,3140.5,0,1,5.0,1.0,9844.659498903984,2965.22,2965.22,2965.22,0,2,6263.22,6105.72,6105.72,0,1,0,0.0,1.67,3.67,1.67,3281.55,6.0,0.33,111.01,593.04,0.0,1.0,0.33,0.0,0.0,0.5
533527,26.0,F,1,0,usa,los angeles,LAX,2023-01-16,193.0,2023-06-29 04:22:00,8,7,0,1,71,50,0,21,3,535.0,6.0,1,0,1,1,1,1,1,0,1.0,0,0,6.0,6.0,5.0,1.0,555.0,471.75,471.75,0,0,1.0,2.0,1962.1943824991429,280.58,182.377,182.377,0,0,835.58,654.127,654.127,0,1,0,0.0,1.0,5.0,1.0,1962.19,6.0,1.0,130.83,182.38,2.0,1.0,0.0,0.0,0.0,0.0
533537,35.0,F,0,0,canada,montreal,YMX,2023-01-16,193.0,2023-05-27 15:26:00,9,6,0,3,144,69,0,75,3,1062.0,10.0,3,0,3,2,2,2,2,1,2.0,0,0,19.0,10.0,19.0,2.0,4778.0,4369.2,4369.2,0,1,2.0,0.0,4982.752113255909,898.62,669.6185,669.6185,0,0,5676.62,5038.8185,5038.8185,0,1,0,0.0,1.0,9.5,1.0,2491.38,3.33,0.67,132.6,334.81,0.0,1.0,0.0,0.0,0.0,0.25
533542,48.0,F,1,0,usa,las vegas,LAS,2023-01-16,193.0,2023-07-08 14:26:00,9,4,0,5,146,49,0,97,5,1091.0,39.0,5,0,5,5,5,4,1,4,5.0,0,1,18.0,39.0,10.0,5.0,3229.0,3229.0,3229.0,0,2,7.0,4.0,12615.841219996651,2833.54,2800.2095,2800.2095,0,2,6062.54,6029.2095,6029.2095,0,1,0,0.0,1.4,2.5,1.25,2523.17,7.8,0.2,120.58,400.03,0.0,0.8,0.2,0.0,0.0,0.44
533550,35.0,F,1,1,usa,new york,LGA,2023-01-16,193.0,2023-07-17 17:42:00,8,6,0,2,135,63,0,72,1,996.0,12.0,2,0,2,2,2,2,1,1,2.0,0,1,7.0,12.0,4.0,2.0,428.0,428.0,428.0,1,0,2.0,1.0,4215.7218052927155,660.82,630.6385,630.6385,1,1,1088.82,1058.6385,1058.6385,0,1,0,0.0,1.0,2.0,1.0,2107.86,6.0,0.5,132.33,315.32,0.0,1.0,0.5,0.0,0.5,0.25
533573,46.0,F,0,0,canada,windsor,YQG,2023-01-16,193.0,2023-04-27 01:32:00,8,6,0,2,71,25,0,46,3,527.0,9.0,2,0,2,2,2,1,1,1,2.0,1,0,4.0,9.0,3.0,1.0,279.0,279.0,279.0,0,0,2.0,2.0,1671.2428690143524,312.76,302.009,302.009,1,0,591.76,581.009,581.009,0,1,0,0.0,1.0,3.0,1.0,835.62,4.5,0.5,193.67,151.0,1.0,0.5,0.0,0.5,0.33,0.0
533575,37.0,F,0,1,usa,indianapolis,IND,2023-01-16,193.0,2023-07-15 14:44:00,8,4,0,4,132,40,0,92,3,977.0,28.0,4,0,4,4,4,4,1,3,4.0,0,3,15.0,28.0,11.0,4.0,1393.0,1393.0,1393.0,1,0,4.0,3.0,3708.234798818777,646.12,613.812,613.812,1,0,2039.12,2006.812,2006.812,0,1,0,0.0,1.0,2.75,1.0,927.06,7.0,0.25,45.61,153.45,0.0,1.0,0.75,0.0,0.25,0.0
533598,44.0,F,0,0,usa,milwaukee,MKE,2023-01-16,193.0,2023-05-28 16:12:00,8,5,0,3,133,51,0,82,4,986.0,21.0,3,0,3,3,3,3,2,1,3.0,0,0,22.0,21.0,19.0,3.0,2882.0,2827.2,2827.2,0,0,3.0,0.0,2539.5040648873983,466.97,432.8885,432.8885,2,0,3348.97,3260.0885,3260.0885,0,1,0,0.0,1.0,6.33,1.0,846.5,7.0,0.67,57.19,144.3,0.0,1.0,0.0,0.0,0.33,0.0
533613,48.0,F,1,1,usa,oklahoma city,TIK,2023-01-16,193.0,2023-06-19 20:52:00,9,6,0,3,143,57,0,86,6,1073.0,17.0,3,0,3,3,3,3,1,2,3.0,1,0,11.0,17.0,8.0,3.0,1794.0,1633.2,1633.2,0,1,3.0,1.0,4647.225934805127,896.73,896.73,896.73,1,0,2690.73,2529.93,2529.93,0,1,0,0.0,1.0,2.67,1.0,1549.08,5.67,0.33,105.41,298.91,0.0,1.0,0.0,0.33,0.17,0.17
533617,47.0,F,1,1,usa,dallas,DAL,2023-01-16,193.0,2023-04-23 17:47:00,9,6,0,3,153,97,0,56,0,1133.0,21.0,3,0,3,3,3,3,0,3,3.0,0,0,15.0,21.0,11.0,3.0,1310.0,1310.0,1310.0,1,0,3.0,2.0,7040.968809842811,1279.09,1279.09,1279.09,0,0,2589.09,2589.09,2589.09,0,1,0,0.0,1.0,3.67,1.0,2346.99,7.0,0.0,78.46,426.36,0.0,1.0,0.0,0.0,0.17,0.0
533656,39.0,M,0,0,usa,boston,BOS,2023-01-16,193.0,2023-05-25 10:13:00,8,6,0,2,165,124,0,41,4,1231.0,11.0,2,0,2,2,1,1,2,0,2.0,0,0,2.0,11.0,6.0,2.0,1284.0,1219.8,1219.8,0,0,4.0,2.0,4746.265550637886,1077.06,1052.0625,1052.0625,0,0,2361.06,2271.8625,2271.8625,0,1,0,0.0,2.0,6.0,2.0,2373.13,5.5,1.0,189.32,263.02,1.0,0.5,0.0,0.0,0.0,0.0
533716,50.0,F,0,0,usa,tampa,TPA,2023-01-16,193.0,2023-06-26 19:44:00,8,5,0,3,116,56,0,60,4,866.0,27.0,3,0,3,3,3,1,2,1,3.0,1,1,9.0,27.0,4.0,1.0,488.0,463.6,463.6,0,0,3.0,2.0,6316.491778526835,1134.18,1134.18,1134.18,0,0,1622.18,1597.78,1597.78,0,1,0,0.0,1.0,4.0,1.0,2105.5,9.0,0.67,399.45,378.06,0.0,0.33,0.33,0.33,0.0,0.0
533742,34.0,M,1,1,usa,el paso,BIF,2023-01-16,193.0,2023-07-07 08:24:00,8,5,0,3,139,81,0,58,3,1037.0,17.0,3,0,3,3,2,2,2,1,3.0,0,1,6.0,17.0,2.0,2.0,170.0,170.0,170.0,1,0,3.0,2.0,6010.996383864391,1024.49,1000.29,1000.29,1,0,1194.49,1170.29,1170.29,0,1,0,0.0,1.0,1.0,1.0,2003.67,5.67,0.67,292.57,333.43,0.0,0.67,0.33,0.0,0.4,0.0
533755,22.0,F,0,0,canada,toronto,YTZ,2023-01-16,193.0,2023-04-20 16:11:00,8,6,1,1,317,94,200,23,4,8065.0,224.0,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1469.0,1322.1,,0,0,0.0,0.0,0.0,4496.72,4496.72,,0,0,5965.72,5818.82,,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533759,46.0,F,1,1,usa,louisville,LOU,2023-01-16,193.0,2023-07-13 21:29:00,8,5,0,3,89,29,0,60,0,668.0,16.0,3,0,3,2,2,3,0,3,2.0,0,0,14.0,16.0,29.0,3.0,4779.0,4779.0,4779.0,1,1,2.0,1.0,2558.173498398147,465.97,465.97,465.97,0,0,5244.97,5244.97,5244.97,0,1,0,0.0,1.0,9.67,1.0,1279.09,5.33,0.0,60.29,232.99,0.0,1.5,0.0,0.0,0.2,0.2
533773,31.0,F,0,0,canada,calgary,YYC,2023-01-16,193.0,2023-07-13 03:06:00,8,4,0,4,135,45,0,90,1,998.0,31.0,4,0,4,3,2,3,1,3,2.0,0,0,11.0,31.0,18.0,4.0,4340.0,4340.0,4340.0,0,1,4.0,2.0,7771.397088323844,1442.04,1327.665,1327.665,0,1,5782.04,5667.665,5667.665,0,1,0,0.0,1.33,6.0,1.33,2590.47,7.75,0.25,78.72,331.92,0.0,1.0,0.0,0.0,0.0,0.33
533782,54.0,F,1,0,usa,honolulu,HNL,2023-01-16,193.0,2023-04-04 07:36:00,8,5,0,3,102,42,0,60,1,756.0,16.0,3,0,3,2,2,3,0,3,2.0,0,0,11.0,16.0,13.0,3.0,2024.0,2024.0,2024.0,0,0,2.0,2.0,10123.305436569532,1848.24,1848.24,1848.24,0,2,3872.24,3872.24,3872.24,0,1,0,0.0,1.0,4.33,1.0,5061.65,5.33,0.0,99.29,924.12,1.0,1.5,0.0,0.0,0.0,0.4
