user_id,final_group,perk
532535,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
532544,window_shopper,"15% book now voucher, info mails about chosen destinations"
532568,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
532607,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
532622,business_booker,"Lounge access, priority boarding & check in"
532623,business_booker,"Lounge access, priority boarding & check in"
532627,window_shopper,"15% book now voucher, info mails about chosen destinations"
532637,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
532650,business_booker,"Lounge access, priority boarding & check in"
532651,business_booker,"Lounge access, priority boarding & check in"
532653,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
532656,business_booker,"Lounge access, priority boarding & check in"
532705,business_booker,"Lounge access, priority boarding & check in"
532710,business_booker,"Lounge access, priority boarding & check in"
532711,business_booker,"Lounge access, priority boarding & check in"
532721,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
532725,window_shopper,"15% book now voucher, info mails about chosen destinations"
532730,young_budget_travellers,"Seasonal discounts during school-breaks, free bags"
532742,business_booker,"Lounge access, priority boarding & check in"
532748,business_booker,"Lounge access, priority boarding & check in"
532750,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
532774,window_shopper,"15% book now voucher, info mails about chosen destinations"
532810,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
532823,business_booker,"Lounge access, priority boarding & check in"
532835,business_booker,"Lounge access, priority boarding & check in"
532843,business_booker,"Lounge access, priority boarding & check in"
532863,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
532866,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
532901,weekend_tripper,"Romantic candle light dinner, champaign on the room, rebate for room upgrade"
532905,window_shopper,"15% book now voucher, info mails about chosen destinations"
532912,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
532941,business_booker,"Lounge access, priority boarding & check in"
532989,business_booker,"Lounge access, priority boarding & check in"
533048,family_on_vacation,"Free bags, free meals in hotels, family priority boarding, toys for plane flight"
533093,business_booker,"Lounge access, priority boarding & check in"
533117,business_booker,"Lounge access, priority boarding & check in"
533123,business_booker,"Lounge access, priority boarding & check in"
533129,business_booker,"Lounge access, priority boarding & check in"
533155,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
533187,weekend_tripper,"Romantic candle light dinner, champaign on the room, rebate for room upgrade"
533199,business_booker,"Lounge access, priority boarding & check in"
533204,window_shopper,"15% book now voucher, info mails about chosen destinations"
533211,business_booker,"Lounge access, priority boarding & check in"
533222,business_booker,"Lounge access, priority boarding & check in"
533248,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
533251,business_booker,"Lounge access, priority boarding & check in"
533283,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
533291,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
533302,business_booker,"Lounge access, priority boarding & check in"
533327,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
533357,business_booker,"Lounge access, priority boarding & check in"
533378,business_booker,"Lounge access, priority boarding & check in"
533388,family_on_vacation,"Free bags, free meals in hotels, family priority boarding, toys for plane flight"
533393,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
533396,business_booker,"Lounge access, priority boarding & check in"
533402,business_booker,"Lounge access, priority boarding & check in"
533404,business_booker,"Lounge access, priority boarding & check in"
533411,business_booker,"Lounge access, priority boarding & check in"
533449,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
533464,business_booker,"Lounge access, priority boarding & check in"
533490,business_booker,"Lounge access, priority boarding & check in"
533492,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
533497,business_booker,"Lounge access, priority boarding & check in"
533518,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
533527,business_booker,"Lounge access, priority boarding & check in"
533537,business_booker,"Lounge access, priority boarding & check in"
533542,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
533550,business_booker,"Lounge access, priority boarding & check in"
533573,business_booker,"Lounge access, priority boarding & check in"
533575,business_booker,"Lounge access, priority boarding & check in"
533598,business_booker,"Lounge access, priority boarding & check in"
533613,business_booker,"Lounge access, priority boarding & check in"
533617,business_booker,"Lounge access, priority boarding & check in"
533656,groups,"Free bags, 10% discount on bookings for 5+ seats"
533716,business_booker,"Lounge access, priority boarding & check in"
533742,business_booker,"Lounge access, priority boarding & check in"
533755,window_shopper,"15% book now voucher, info mails about chosen destinations"
533759,business_booker,"Lounge access, priority boarding & check in"
533773,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
533782,business_booker,"Lounge access, priority boarding & check in"
533809,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
533827,business_booker,"Lounge access, priority boarding & check in"
533846,business_booker,"Lounge access, priority boarding & check in"
533859,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
533895,business_booker,"Lounge access, priority boarding & check in"
533908,business_booker,"Lounge access, priority boarding & check in"
533932,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
533975,family_on_vacation,"Free bags, free meals in hotels, family priority boarding, toys for plane flight"
533985,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
533990,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
534040,family_on_vacation,"Free bags, free meals in hotels, family priority boarding, toys for plane flight"
534045,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
534066,business_booker,"Lounge access, priority boarding & check in"
534082,window_shopper,"15% book now voucher, info mails about chosen destinations"
534088,business_booker,"Lounge access, priority boarding & check in"
534105,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
534179,business_booker,"Lounge access, priority boarding & check in"
534190,business_booker,"Lounge access, priority boarding & check in"
534246,business_booker,"Lounge access, priority boarding & check in"
534254,business_booker,"Lounge access, priority boarding & check in"
534295,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
534333,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
534351,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
534360,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
534378,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
534380,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
534391,business_booker,"Lounge access, priority boarding & check in"
534445,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
534474,business_booker,"Lounge access, priority boarding & check in"
534499,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
534564,business_booker,"Lounge access, priority boarding & check in"
534586,window_shopper,"15% book now voucher, info mails about chosen destinations"
534594,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
534604,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
534607,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
534608,business_booker,"Lounge access, priority boarding & check in"
534661,young_budget_travellers,"Seasonal discounts during school-breaks, free bags"
534688,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
534697,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
534703,business_booker,"Lounge access, priority boarding & check in"
534742,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
534747,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
534782,business_booker,"Lounge access, priority boarding & check in"
534793,young_budget_travellers,"Seasonal discounts during school-breaks, free bags"
534798,business_booker,"Lounge access, priority boarding & check in"
534825,family_on_vacation,"Free bags, free meals in hotels, family priority boarding, toys for plane flight"
534840,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
534842,business_booker,"Lounge access, priority boarding & check in"
534858,business_booker,"Lounge access, priority boarding & check in"
534895,business_booker,"Lounge access, priority boarding & check in"
534903,family_on_vacation,"Free bags, free meals in hotels, family priority boarding, toys for plane flight"
534939,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
534948,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
534957,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
534971,business_booker,"Lounge access, priority boarding & check in"
534986,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
535003,window_shopper,"15% book now voucher, info mails about chosen destinations"
535007,business_booker,"Lounge access, priority boarding & check in"
535024,business_booker,"Lounge access, priority boarding & check in"
535035,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
535047,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
535051,business_booker,"Lounge access, priority boarding & check in"
535060,business_booker,"Lounge access, priority boarding & check in"
535063,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
535081,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
535099,business_booker,"Lounge access, priority boarding & check in"
535135,business_booker,"Lounge access, priority boarding & check in"
535136,business_booker,"Lounge access, priority boarding & check in"
535149,business_booker,"Lounge access, priority boarding & check in"
535155,weekend_tripper,"Romantic candle light dinner, champaign on the room, rebate for room upgrade"
535177,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
535189,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
535229,business_booker,"Lounge access, priority boarding & check in"
535266,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
535311,business_booker,"Lounge access, priority boarding & check in"
535341,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
535365,business_booker,"Lounge access, priority boarding & check in"
535398,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
535441,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
535447,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
535459,business_booker,"Lounge access, priority boarding & check in"
535473,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
535495,business_booker,"Lounge access, priority boarding & check in"
535497,window_shopper,"15% book now voucher, info mails about chosen destinations"
535502,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
535553,business_booker,"Lounge access, priority boarding & check in"
535595,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
535600,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
535610,business_booker,"Lounge access, priority boarding & check in"
535625,business_booker,"Lounge access, priority boarding & check in"
535637,business_booker,"Lounge access, priority boarding & check in"
535644,business_booker,"Lounge access, priority boarding & check in"
535682,window_shopper,"15% book now voucher, info mails about chosen destinations"
535686,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
535701,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
535702,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
535706,business_booker,"Lounge access, priority boarding & check in"
535734,business_booker,"Lounge access, priority boarding & check in"
535737,window_shopper,"15% book now voucher, info mails about chosen destinations"
535746,business_booker,"Lounge access, priority boarding & check in"
535747,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
535791,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
535795,business_booker,"Lounge access, priority boarding & check in"
535878,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
535879,business_booker,"Lounge access, priority boarding & check in"
535885,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
535896,business_booker,"Lounge access, priority boarding & check in"
535905,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
535906,business_booker,"Lounge access, priority boarding & check in"
535912,business_booker,"Lounge access, priority boarding & check in"
535942,business_booker,"Lounge access, priority boarding & check in"
535983,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
535994,family_on_vacation,"Free bags, free meals in hotels, family priority boarding, toys for plane flight"
536000,business_booker,"Lounge access, priority boarding & check in"
536016,family_on_vacation,"Free bags, free meals in hotels, family priority boarding, toys for plane flight"
536034,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
536035,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
536039,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
536050,business_booker,"Lounge access, priority boarding & check in"
536058,business_booker,"Lounge access, priority boarding & check in"
536066,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
536086,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
536099,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
536135,window_shopper,"15% book now voucher, info mails about chosen destinations"
536170,window_shopper,"15% book now voucher, info mails about chosen destinations"
536212,window_shopper,"15% book now voucher, info mails about chosen destinations"
536228,young_budget_travellers,"Seasonal discounts during school-breaks, free bags"
536229,family_on_vacation,"Free bags, free meals in hotels, family priority boarding, toys for plane flight"
536241,family_on_vacation,"Free bags, free meals in hotels, family priority boarding, toys for plane flight"
536275,business_booker,"Lounge access, priority boarding & check in"
536278,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
536313,business_booker,"Lounge access, priority boarding & check in"
536343,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
536387,business_booker,"Lounge access, priority boarding & check in"
536431,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
536467,business_booker,"Lounge access, priority boarding & check in"
536469,business_booker,"Lounge access, priority boarding & check in"
536474,business_booker,"Lounge access, priority boarding & check in"
536488,window_shopper,"15% book now voucher, info mails about chosen destinations"
536489,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
536490,business_booker,"Lounge access, priority boarding & check in"
536532,business_booker,"Lounge access, priority boarding & check in"
536566,business_booker,"Lounge access, priority boarding & check in"
536574,business_booker,"Lounge access, priority boarding & check in"
536594,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
536604,business_booker,"Lounge access, priority boarding & check in"
536622,business_booker,"Lounge access, priority boarding & check in"
536641,business_booker,"Lounge access, priority boarding & check in"
536651,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
536652,business_booker,"Lounge access, priority boarding & check in"
536656,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
536658,business_booker,"Lounge access, priority boarding & check in"
536659,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
536672,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
536675,business_booker,"Lounge access, priority boarding & check in"
536691,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
536695,business_booker,"Lounge access, priority boarding & check in"
536763,business_booker,"Lounge access, priority boarding & check in"
536764,business_booker,"Lounge access, priority boarding & check in"
536782,business_booker,"Lounge access, priority boarding & check in"
536791,business_booker,"Lounge access, priority boarding & check in"
536810,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
536843,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
536876,business_booker,"Lounge access, priority boarding & check in"
536893,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
536951,business_booker,"Lounge access, priority boarding & check in"
536964,business_booker,"Lounge access, priority boarding & check in"
536995,business_booker,"Lounge access, priority boarding & check in"
537038,business_booker,"Lounge access, priority boarding & check in"
537066,business_booker,"Lounge access, priority boarding & check in"
537098,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
537121,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
537123,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
537177,family_on_vacation,"Free bags, free meals in hotels, family priority boarding, toys for plane flight"
537181,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
537212,business_booker,"Lounge access, priority boarding & check in"
537227,business_booker,"Lounge access, priority boarding & check in"
537289,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
537317,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
537373,business_booker,"Lounge access, priority boarding & check in"
537393,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
537400,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
537412,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
537413,business_booker,"Lounge access, priority boarding & check in"
537414,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
537470,family_on_vacation,"Free bags, free meals in hotels, family priority boarding, toys for plane flight"
537481,weekend_tripper,"Romantic candle light dinner, champaign on the room, rebate for room upgrade"
537507,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
537560,business_booker,"Lounge access, priority boarding & check in"
537580,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
537586,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
537595,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
537659,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
537671,business_booker,"Lounge access, priority boarding & check in"
537676,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
537688,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
537723,young_budget_travellers,"Seasonal discounts during school-breaks, free bags"
537725,business_booker,"Lounge access, priority boarding & check in"
537748,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
537770,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
537776,young_budget_travellers,"Seasonal discounts during school-breaks, free bags"
537795,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
537804,business_booker,"Lounge access, priority boarding & check in"
537818,family_on_vacation,"Free bags, free meals in hotels, family priority boarding, toys for plane flight"
537819,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
537834,business_booker,"Lounge access, priority boarding & check in"
537860,business_booker,"Lounge access, priority boarding & check in"
537861,business_booker,"Lounge access, priority boarding & check in"
537904,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
537922,business_booker,"Lounge access, priority boarding & check in"
537926,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
537975,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
538069,family_on_vacation,"Free bags, free meals in hotels, family priority boarding, toys for plane flight"
538074,business_booker,"Lounge access, priority boarding & check in"
538084,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
538108,weekend_tripper,"Romantic candle light dinner, champaign on the room, rebate for room upgrade"
538112,business_booker,"Lounge access, priority boarding & check in"
538131,business_booker,"Lounge access, priority boarding & check in"
538134,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
538139,young_budget_travellers,"Seasonal discounts during school-breaks, free bags"
538147,business_booker,"Lounge access, priority boarding & check in"
538167,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
538188,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
538197,business_booker,"Lounge access, priority boarding & check in"
538214,business_booker,"Lounge access, priority boarding & check in"
538216,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
538260,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
538270,business_booker,"Lounge access, priority boarding & check in"
538274,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
538279,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
538306,business_booker,"Lounge access, priority boarding & check in"
538319,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
538321,business_booker,"Lounge access, priority boarding & check in"
538331,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
538349,business_booker,"Lounge access, priority boarding & check in"
538350,business_booker,"Lounge access, priority boarding & check in"
538388,business_booker,"Lounge access, priority boarding & check in"
538413,window_shopper,"15% book now voucher, info mails about chosen destinations"
538426,business_booker,"Lounge access, priority boarding & check in"
538432,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
538438,business_booker,"Lounge access, priority boarding & check in"
538441,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
538454,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
538457,business_booker,"Lounge access, priority boarding & check in"
538458,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
538463,window_shopper,"15% book now voucher, info mails about chosen destinations"
538489,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
538511,window_shopper,"15% book now voucher, info mails about chosen destinations"
538522,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
538529,business_booker,"Lounge access, priority boarding & check in"
538538,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
538608,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
538638,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
538641,business_booker,"Lounge access, priority boarding & check in"
538666,business_booker,"Lounge access, priority boarding & check in"
538677,business_booker,"Lounge access, priority boarding & check in"
538680,business_booker,"Lounge access, priority boarding & check in"
538681,family_on_vacation,"Free bags, free meals in hotels, family priority boarding, toys for plane flight"
538691,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
538696,business_booker,"Lounge access, priority boarding & check in"
538703,family_on_vacation,"Free bags, free meals in hotels, family priority boarding, toys for plane flight"
538714,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
538780,business_booker,"Lounge access, priority boarding & check in"
538788,business_booker,"Lounge access, priority boarding & check in"
538814,business_booker,"Lounge access, priority boarding & check in"
538883,business_booker,"Lounge access, priority boarding & check in"
538915,business_booker,"Lounge access, priority boarding & check in"
538919,window_shopper,"15% book now voucher, info mails about chosen destinations"
538944,business_booker,"Lounge access, priority boarding & check in"
538976,business_booker,"Lounge access, priority boarding & check in"
539008,business_booker,"Lounge access, priority boarding & check in"
539010,business_booker,"Lounge access, priority boarding & check in"
539012,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
539093,business_booker,"Lounge access, priority boarding & check in"
539105,business_booker,"Lounge access, priority boarding & check in"
539135,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
539140,business_booker,"Lounge access, priority boarding & check in"
539146,business_booker,"Lounge access, priority boarding & check in"
539209,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
539221,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
539243,business_booker,"Lounge access, priority boarding & check in"
539267,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
539283,business_booker,"Lounge access, priority boarding & check in"
539300,business_booker,"Lounge access, priority boarding & check in"
539304,young_budget_travellers,"Seasonal discounts during school-breaks, free bags"
539307,window_shopper,"15% book now voucher, info mails about chosen destinations"
539315,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
539317,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
539320,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
539337,business_booker,"Lounge access, priority boarding & check in"
539338,business_booker,"Lounge access, priority boarding & check in"
539384,business_booker,"Lounge access, priority boarding & check in"
539414,business_booker,"Lounge access, priority boarding & check in"
539426,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
539453,young_budget_travellers,"Seasonal discounts during school-breaks, free bags"
539460,business_booker,"Lounge access, priority boarding & check in"
539493,window_shopper,"15% book now voucher, info mails about chosen destinations"
539510,business_booker,"Lounge access, priority boarding & check in"
539519,business_booker,"Lounge access, priority boarding & check in"
539528,family_on_vacation,"Free bags, free meals in hotels, family priority boarding, toys for plane flight"
539542,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
539558,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
539566,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
539611,business_booker,"Lounge access, priority boarding & check in"
539625,business_booker,"Lounge access, priority boarding & check in"
539627,business_booker,"Lounge access, priority boarding & check in"
539637,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
539648,business_booker,"Lounge access, priority boarding & check in"
539656,weekend_tripper,"Romantic candle light dinner, champaign on the room, rebate for room upgrade"
539669,young_budget_travellers,"Seasonal discounts during school-breaks, free bags"
539671,business_booker,"Lounge access, priority boarding & check in"
539710,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
539729,groups,"Free bags, 10% discount on bookings for 5+ seats"
539782,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
539794,business_booker,"Lounge access, priority boarding & check in"
539855,business_booker,"Lounge access, priority boarding & check in"
539864,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
539866,window_shopper,"15% book now voucher, info mails about chosen destinations"
539868,business_booker,"Lounge access, priority boarding & check in"
539883,business_booker,"Lounge access, priority boarding & check in"
539888,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
539899,young_budget_travellers,"Seasonal discounts during school-breaks, free bags"
539912,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
539916,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
539917,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
539919,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
539936,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
539953,business_booker,"Lounge access, priority boarding & check in"
539962,window_shopper,"15% book now voucher, info mails about chosen destinations"
540014,business_booker,"Lounge access, priority boarding & check in"
540029,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
540043,window_shopper,"15% book now voucher, info mails about chosen destinations"
540094,business_booker,"Lounge access, priority boarding & check in"
540138,family_on_vacation,"Free bags, free meals in hotels, family priority boarding, toys for plane flight"
540147,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
540150,business_booker,"Lounge access, priority boarding & check in"
540180,business_booker,"Lounge access, priority boarding & check in"
540199,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
540226,window_shopper,"15% book now voucher, info mails about chosen destinations"
540244,business_booker,"Lounge access, priority boarding & check in"
540252,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
540253,business_booker,"Lounge access, priority boarding & check in"
540260,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
540302,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
540306,weekend_tripper,"Romantic candle light dinner, champaign on the room, rebate for room upgrade"
540308,business_booker,"Lounge access, priority boarding & check in"
540319,business_booker,"Lounge access, priority boarding & check in"
540347,business_booker,"Lounge access, priority boarding & check in"
540348,business_booker,"Lounge access, priority boarding & check in"
540413,business_booker,"Lounge access, priority boarding & check in"
540415,business_booker,"Lounge access, priority boarding & check in"
540444,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
540455,business_booker,"Lounge access, priority boarding & check in"
540475,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
540502,business_booker,"Lounge access, priority boarding & check in"
540527,business_booker,"Lounge access, priority boarding & check in"
540557,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
540572,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
540580,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
540597,business_booker,"Lounge access, priority boarding & check in"
540605,business_booker,"Lounge access, priority boarding & check in"
540614,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
540622,business_booker,"Lounge access, priority boarding & check in"
540642,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
540652,window_shopper,"15% book now voucher, info mails about chosen destinations"
540653,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
540654,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
540656,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
540664,business_booker,"Lounge access, priority boarding & check in"
540666,business_booker,"Lounge access, priority boarding & check in"
540698,business_booker,"Lounge access, priority boarding & check in"
540708,business_booker,"Lounge access, priority boarding & check in"
540718,business_booker,"Lounge access, priority boarding & check in"
540733,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
540777,weekend_tripper,"Romantic candle light dinner, champaign on the room, rebate for room upgrade"
